trial,subID,sim_choices,sim_attacks,k
93,126,"[6, 4, 7, 6, 4, 7, 6, 5, 6, 6]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 1]",1
93,127,"[7, 3, 8, 6, 6, 7, 4, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,128,"[2, 5, 4, 6, 4, 4, 6, 5, 5, 3]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
93,129,"[3, 2, 5, 3, 4, 6, 4, 3, 6, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
93,130,"[3, 8, 7, 6, 6, 1, 1, 6, 8, 8]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",1
93,131,"[2, 2, 6, 6, 3, 3, 3, 6, 7, 6]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1
93,132,"[7, 4, 6, 4, 5, 3, 5, 4, 5, 5]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",1
93,133,"[3, 3, 9, 4, 2, 1, 4, 6, 3, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
93,134,"[4, 7, 7, 3, 4, 6, 4, 7, 5, 6]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",1
93,135,"[4, 8, 2, 3, 6, 6, 6, 3, 4, 6]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1
93,137,"[1, 2, 3, 1, 4, 3, 2, 9, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,138,"[4, 4, 3, 4, 4, 4, 2, 6, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,139,"[4, 6, 4, 4, 5, 4, 6, 4, 6, 5]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1
93,140,"[5, 5, 6, 6, 4, 1, 4, 5, 3, 5]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
93,141,"[4, 5, 4, 4, 7, 7, 7, 8, 6, 4]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0]",1
93,142,"[7, 4, 4, 3, 3, 4, 7, 8, 7, 3]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
93,143,"[5, 8, 7, 7, 3, 5, 6, 5, 4, 6]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",1
93,144,"[4, 3, 2, 4, 7, 1, 3, 4, 2, 3]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
93,145,"[4, 6, 2, 4, 7, 5, 7, 5, 3, 5]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",1
93,146,"[3, 3, 4, 3, 4, 3, 4, 7, 3, 5]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
93,147,"[4, 5, 7, 7, 5, 7, 6, 7, 8, 7]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",1
93,148,"[1, 1, 2, 4, 2, 2, 3, 2, 5, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
93,149,"[4, 4, 5, 6, 6, 4, 2, 5, 6, 6]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1
93,150,"[8, 5, 7, 5, 5, 7, 3, 6, 7, 7]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1
93,151,"[7, 7, 5, 7, 5, 6, 4, 6, 6, 5]","[1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",1
93,152,"[5, 2, 5, 5, 4, 5, 5, 5, 2, 4]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",1
93,153,"[5, 7, 5, 5, 5, 3, 1, 5, 3, 2]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
93,154,"[3, 3, 4, 5, 5, 5, 5, 4, 4, 6]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1
93,155,"[7, 7, 4, 6, 6, 7, 7, 8, 7, 6]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
93,156,"[3, 4, 1, 2, 2, 2, 1, 4, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,157,"[6, 5, 7, 4, 5, 3, 6, 5, 7, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 0]",1
93,158,"[4, 6, 3, 3, 4, 1, 4, 5, 5, 2]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
93,159,"[3, 2, 3, 4, 4, 4, 3, 2, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
93,160,"[4, 5, 6, 7, 5, 3, 4, 5, 3, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
93,161,"[5, 6, 3, 4, 6, 3, 4, 3, 1, 5]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
93,162,"[3, 7, 6, 4, 6, 6, 6, 6, 6, 7]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",1
93,163,"[4, 4, 5, 5, 5, 7, 7, 5, 3, 5]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
93,164,"[1, 4, 5, 3, 4, 3, 7, 5, 5, 4]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1
93,165,"[6, 3, 4, 4, 5, 4, 2, 7, 5, 7]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1
93,166,"[5, 5, 5, 6, 6, 6, 3, 5, 7, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
93,167,"[6, 5, 4, 4, 6, 5, 6, 7, 4, 6]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",1
93,168,"[5, 8, 3, 5, 7, 4, 4, 5, 1, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,169,"[4, 6, 5, 9, 5, 5, 5, 8, 5, 6]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",1
93,170,"[1, 3, 2, 4, 5, 1, 4, 4, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
93,171,"[5, 7, 6, 7, 8, 5, 6, 7, 6, 8]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]",1
93,172,"[7, 4, 6, 5, 7, 6, 6, 5, 4, 5]","[1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",1
93,173,"[4, 2, 7, 2, 2, 5, 4, 6, 4, 4]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
93,174,"[8, 5, 7, 6, 6, 6, 5, 6, 7, 7]","[0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",1
93,175,"[5, 5, 4, 6, 4, 4, 7, 6, 7, 8]","[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1
93,176,"[7, 8, 7, 7, 4, 5, 5, 5, 8, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
93,177,"[5, 8, 3, 4, 5, 4, 4, 3, 6, 3]","[1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",1
93,178,"[7, 8, 8, 6, 8, 7, 8, 7, 8, 6]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
93,179,"[4, 3, 7, 4, 5, 5, 2, 7, 2, 7]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1
93,180,"[4, 4, 6, 2, 6, 6, 3, 3, 1, 2]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
93,181,"[4, 3, 2, 6, 5, 3, 4, 4, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,182,"[1, 2, 6, 4, 5, 5, 4, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
93,183,"[7, 4, 6, 5, 6, 4, 5, 5, 4, 7]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",1
93,184,"[2, 3, 8, 6, 1, 4, 3, 5, 2, 3]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1
93,185,"[4, 6, 6, 5, 3, 7, 3, 4, 5, 4]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
93,186,"[3, 1, 2, 5, 3, 4, 3, 3, 3, 3]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
93,187,"[6, 7, 5, 9, 5, 5, 2, 4, 6, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,188,"[4, 5, 7, 3, 6, 7, 1, 6, 6, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",1
93,189,"[5, 3, 5, 6, 6, 5, 5, 4, 7, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
93,190,"[4, 1, 2, 6, 7, 2, 5, 5, 3, 8]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1
93,191,"[7, 7, 7, 6, 7, 8, 7, 6, 7, 7]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",1
93,192,"[4, 3, 1, 2, 4, 2, 3, 1, 1, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,193,"[5, 6, 4, 5, 5, 7, 4, 7, 7, 5]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1
93,194,"[8, 6, 5, 4, 6, 4, 5, 4, 6, 4]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
93,195,"[6, 4, 5, 4, 5, 4, 3, 5, 3, 6]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
93,196,"[8, 6, 8, 7, 7, 8, 7, 7, 7, 8]","[1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",1
93,197,"[6, 5, 4, 7, 5, 7, 6, 9, 7, 6]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1
93,198,"[3, 7, 4, 5, 6, 4, 5, 5, 4, 5]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1
93,199,"[9, 7, 6, 8, 7, 7, 9, 9, 5, 6]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
93,200,"[4, 5, 5, 6, 8, 6, 5, 6, 5, 4]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1]",1
93,201,"[2, 3, 4, 1, 1, 5, 4, 5, 6, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
93,202,"[9, 5, 6, 6, 6, 5, 9, 4, 8, 3]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]",1
93,203,"[8, 5, 4, 2, 5, 4, 5, 8, 6, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
93,204,"[4, 4, 6, 6, 4, 6, 3, 5, 1, 3]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1
93,205,"[5, 4, 5, 6, 5, 4, 3, 9, 7, 7]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",1
93,206,"[4, 5, 3, 6, 6, 6, 5, 6, 3, 4]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
93,207,"[7, 5, 7, 7, 4, 9, 4, 7, 5, 8]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
93,208,"[1, 4, 5, 3, 2, 4, 4, 6, 6, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
93,209,"[4, 5, 6, 6, 4, 4, 4, 5, 6, 3]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1
93,210,"[6, 3, 6, 4, 4, 4, 5, 6, 4, 2]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
93,211,"[5, 7, 7, 7, 8, 9, 6, 5, 6, 6]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",1
93,212,"[6, 2, 5, 2, 3, 2, 2, 2, 2, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,213,"[4, 3, 3, 2, 1, 2, 3, 5, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,214,"[3, 3, 4, 5, 4, 6, 6, 4, 2, 3]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
93,215,"[4, 7, 4, 4, 6, 4, 5, 7, 8, 3]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",1
93,216,"[4, 4, 4, 3, 4, 6, 5, 1, 4, 5]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
93,217,"[5, 5, 3, 5, 5, 3, 3, 3, 3, 4]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
93,218,"[5, 5, 5, 6, 4, 5, 4, 5, 6, 7]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
93,219,"[7, 5, 2, 5, 4, 4, 5, 5, 6, 4]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",1
93,220,"[3, 3, 3, 3, 3, 4, 2, 4, 4, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,221,"[7, 5, 6, 3, 5, 5, 6, 5, 4, 7]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",1
93,222,"[4, 5, 5, 6, 3, 8, 6, 5, 5, 5]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1
93,223,"[5, 1, 5, 4, 3, 4, 4, 4, 7, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
93,224,"[6, 5, 5, 4, 4, 5, 6, 4, 4, 5]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
93,225,"[5, 2, 3, 3, 4, 3, 8, 6, 5, 4]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
93,226,"[9, 8, 6, 6, 4, 7, 8, 5, 7, 8]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",1
93,227,"[6, 7, 5, 6, 4, 6, 6, 3, 7, 7]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1
93,228,"[7, 6, 6, 5, 8, 7, 6, 7, 7, 6]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",1
93,229,"[6, 6, 5, 7, 4, 2, 4, 5, 4, 4]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
93,230,"[5, 3, 3, 6, 4, 4, 5, 1, 2, 8]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1
93,231,"[6, 4, 6, 4, 3, 4, 4, 5, 2, 6]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
93,232,"[8, 6, 6, 7, 7, 8, 5, 6, 6, 8]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
93,233,"[4, 3, 3, 4, 4, 2, 2, 4, 7, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
93,234,"[6, 4, 2, 5, 3, 3, 5, 4, 6, 4]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
93,235,"[4, 7, 6, 5, 5, 6, 6, 5, 6, 6]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1
93,236,"[6, 6, 5, 6, 5, 7, 6, 5, 1, 7]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
93,237,"[6, 7, 7, 7, 8, 7, 8, 8, 7, 7]","[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",1
93,238,"[3, 6, 5, 5, 5, 3, 6, 5, 5, 5]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
93,239,"[3, 5, 6, 5, 6, 3, 5, 4, 5, 6]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",1
93,240,"[2, 3, 2, 3, 3, 7, 6, 4, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
93,241,"[3, 3, 1, 4, 5, 5, 7, 5, 5, 5]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
93,242,"[7, 5, 5, 7, 4, 4, 5, 5, 8, 6]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
93,243,"[5, 5, 5, 5, 5, 5, 5, 5, 6, 6]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",1
93,244,"[8, 8, 5, 6, 4, 8, 5, 4, 7, 6]","[1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",1
93,245,"[2, 3, 3, 2, 2, 5, 1, 8, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
93,246,"[4, 3, 5, 6, 3, 5, 3, 3, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
93,247,"[4, 4, 5, 3, 4, 3, 3, 2, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
93,248,"[8, 3, 3, 4, 4, 5, 3, 5, 4, 3]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
93,249,"[7, 5, 4, 7, 6, 6, 7, 6, 7, 6]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",1
93,250,"[5, 6, 8, 5, 4, 8, 6, 2, 6, 8]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 1]",1
94,0,"[6, 8, 7, 5, 6, 6, 6, 5, 4, 7]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
94,1,"[6, 4, 5, 3, 6, 3, 2, 3, 5, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
94,2,"[6, 6, 4, 8, 5, 6, 7, 4, 2, 6]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1
94,3,"[6, 7, 8, 6, 8, 9, 5, 9, 7, 5]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1
94,4,"[4, 4, 5, 6, 3, 5, 6, 7, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
94,5,"[9, 7, 8, 8, 5, 7, 8, 9, 8, 8]","[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",1
94,6,"[6, 5, 7, 9, 5, 5, 8, 9, 9, 9]","[0, 0, 1, 0, 0, 1, 1, 0, 1, 1]",1
94,7,"[8, 8, 7, 7, 8, 9, 6, 5, 6, 8]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
94,8,"[8, 6, 7, 8, 8, 5, 9, 6, 6, 8]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1
94,9,"[9, 6, 5, 6, 6, 7, 5, 4, 6, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,10,"[8, 7, 8, 8, 5, 6, 7, 7, 9, 9]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",1
94,11,"[7, 7, 8, 7, 7, 7, 7, 7, 7, 7]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",1
94,12,"[6, 6, 7, 6, 6, 7, 7, 6, 8, 9]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",1
94,13,"[8, 8, 6, 5, 5, 6, 5, 4, 5, 6]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",1
94,14,"[7, 4, 4, 5, 7, 4, 8, 5, 5, 5]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
94,15,"[3, 7, 6, 3, 5, 6, 9, 4, 4, 3]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1
94,16,"[8, 7, 8, 7, 8, 7, 7, 8, 7, 8]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",1
94,17,"[4, 4, 5, 8, 2, 7, 1, 5, 4, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
94,18,"[8, 8, 8, 7, 6, 7, 6, 3, 6, 4]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
94,19,"[7, 7, 7, 9, 8, 7, 8, 8, 9, 8]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",1
94,20,"[3, 5, 7, 5, 6, 7, 7, 6, 7, 7]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",1
94,21,"[7, 5, 7, 6, 7, 6, 6, 7, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
94,22,"[5, 6, 7, 2, 4, 5, 2, 5, 5, 6]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",1
94,23,"[8, 7, 4, 5, 7, 5, 2, 6, 4, 5]","[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1
94,24,"[6, 7, 8, 8, 7, 8, 7, 6, 7, 6]","[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",1
94,25,"[5, 2, 5, 2, 3, 4, 4, 4, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
94,26,"[3, 3, 2, 3, 9, 3, 2, 6, 3, 2]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
94,27,"[2, 3, 1, 3, 3, 3, 2, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,28,"[7, 8, 7, 7, 6, 7, 8, 7, 7, 5]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",1
94,29,"[3, 6, 4, 3, 4, 8, 5, 7, 8, 7]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",1
94,30,"[7, 8, 6, 3, 6, 6, 3, 6, 6, 5]","[1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",1
94,31,"[8, 8, 7, 7, 6, 7, 4, 6, 8, 4]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",1
94,32,"[4, 5, 3, 6, 3, 2, 5, 5, 6, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,33,"[3, 3, 2, 3, 4, 4, 6, 3, 8, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
94,34,"[1, 1, 1, 5, 3, 3, 2, 3, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,35,"[3, 5, 4, 5, 5, 6, 4, 5, 4, 6]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",1
94,36,"[9, 7, 6, 7, 7, 9, 6, 7, 7, 5]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",1
94,37,"[4, 4, 1, 2, 4, 4, 1, 1, 4, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
94,38,"[4, 4, 7, 3, 2, 4, 5, 6, 3, 3]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
94,39,"[6, 8, 7, 7, 8, 8, 8, 6, 8, 7]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",1
94,40,"[4, 8, 8, 6, 7, 7, 7, 8, 7, 8]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",1
94,41,"[8, 3, 5, 6, 6, 4, 7, 6, 6, 6]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
94,42,"[5, 3, 7, 6, 5, 5, 5, 4, 4, 4]","[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1
94,43,"[7, 5, 6, 6, 5, 8, 8, 7, 6, 8]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
94,44,"[5, 3, 2, 4, 4, 3, 3, 3, 4, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
94,45,"[6, 5, 6, 6, 6, 5, 5, 8, 6, 5]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
94,46,"[1, 4, 1, 3, 1, 3, 2, 5, 3, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
94,47,"[4, 6, 5, 5, 5, 5, 3, 6, 6, 7]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
94,48,"[7, 9, 6, 8, 7, 8, 8, 7, 6, 7]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
94,49,"[5, 5, 4, 5, 5, 3, 6, 4, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,50,"[7, 1, 5, 3, 2, 6, 4, 5, 3, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,51,"[4, 7, 5, 2, 4, 4, 1, 2, 5, 8]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
94,52,"[5, 3, 5, 6, 8, 5, 5, 4, 4, 5]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",1
94,53,"[5, 2, 6, 5, 5, 6, 6, 2, 5, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1
94,54,"[5, 6, 6, 4, 5, 3, 5, 5, 9, 8]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
94,55,"[5, 6, 8, 7, 9, 8, 8, 7, 5, 5]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
94,56,"[8, 7, 6, 6, 5, 6, 7, 6, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,57,"[7, 4, 6, 7, 6, 8, 6, 8, 8, 7]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",1
94,58,"[9, 6, 8, 7, 7, 7, 7, 9, 8, 5]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1
94,59,"[6, 6, 9, 7, 7, 5, 8, 9, 6, 5]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",1
94,60,"[5, 7, 6, 8, 6, 6, 6, 5, 6, 8]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
94,61,"[5, 5, 4, 6, 6, 5, 1, 3, 4, 6]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1
94,62,"[8, 6, 5, 7, 7, 6, 6, 6, 6, 7]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1
94,63,"[8, 9, 7, 7, 7, 7, 8, 7, 7, 8]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 1]",1
94,64,"[4, 6, 8, 8, 7, 6, 6, 7, 8, 8]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1
94,65,"[7, 4, 7, 6, 7, 6, 6, 6, 7, 6]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1
94,66,"[8, 5, 7, 7, 7, 2, 6, 6, 8, 8]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",1
94,67,"[6, 7, 4, 8, 6, 7, 8, 9, 3, 8]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
94,68,"[5, 4, 7, 5, 6, 4, 5, 6, 6, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
94,69,"[4, 3, 5, 5, 4, 4, 4, 5, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,70,"[7, 6, 5, 7, 5, 6, 8, 6, 7, 5]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 1]",1
94,71,"[7, 6, 5, 6, 7, 6, 6, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
94,72,"[5, 8, 9, 7, 7, 8, 7, 8, 7, 6]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",1
94,73,"[7, 6, 5, 3, 6, 8, 4, 5, 5, 7]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1
94,74,"[7, 5, 8, 5, 7, 4, 6, 6, 4, 4]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",1
94,75,"[3, 5, 5, 7, 5, 5, 5, 7, 6, 4]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",1
94,76,"[6, 7, 5, 7, 6, 5, 8, 4, 7, 8]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]",1
94,77,"[6, 8, 8, 7, 8, 8, 8, 7, 8, 8]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",1
